os,cpu,gpu,ram,kernel,driver,cpuscheduler, , , , , 
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,Radeon RX 6700/6700 XT/6750 XT / 6800M/6850M XT,16300712,6.1.12-arch1-1,4.6 Mesa 22.3.6,schedutil, , , , , 
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
67.0017,14925,7.46269,99,54,68,2328,1000,3.6828,130,7.13575,28059740929
81.0636,12336,7.46269,99,54,68,2328,1000,3.6828,130,7.13575,28159798285
68.3854,14623,7.46269,99,54,68,2328,1000,3.6828,130,7.13575,28259854851
64.3211,15547,2.88582,99,54,69,2330,1000,3.6828,131,7.13616,28359912087
68.5213,14594,2.88582,99,54,69,2330,1000,3.6828,131,7.13616,28459967544
63.9795,15630,2.88582,99,54,69,2330,1000,3.6828,131,7.13616,28560024160
71.3878,14008,2.88582,99,54,69,2330,1000,3.6828,131,7.13616,28660081566
61.9157,16151,2.88582,99,54,69,2330,1000,3.6828,131,7.13616,28760137342
71.4541,13995,3.45253,99,54,69,2334,1000,3.6828,132,7.13664,28860193549
66.0807,15133,3.45253,99,54,69,2334,1000,3.6828,132,7.13664,28960250505
63.8447,15663,3.45253,99,54,69,2334,1000,3.6828,132,7.13664,29060307511
74.3494,13450,3.45253,99,54,69,2334,1000,3.6828,132,7.13664,29160380147
67.2269,14875,3.45253,99,54,69,2334,1000,3.6828,132,7.13664,29260439434
72.6427,13766,5.40541,99,53,68,2337,1000,3.62685,133,7.14055,29360497360
69.6282,14362,5.40541,99,53,68,2337,1000,3.62685,133,7.14055,29460569196
72.469,13799,5.40541,99,53,68,2337,1000,3.62685,133,7.14055,29560626792
93.7559,10666,5.40541,99,53,68,2337,1000,3.62685,133,7.14055,29660685228
71.7257,13942,5.40541,99,53,68,2337,1000,3.62685,133,7.14055,29760742365
70.4126,14202,5.40541,99,53,68,2337,1000,3.62685,133,7.14055,29860797571
69.6185,14364,3.56265,99,53,68,2331,1000,3.6288,131,7.14299,29960853027
56.7634,17617,3.56265,99,53,68,2331,1000,3.6288,131,7.14299,30060911593
49.682,20128,3.56265,99,53,68,2331,1000,3.6288,131,7.14299,30160970960
86.3185,11585,3.56265,99,53,68,2331,1000,3.6288,131,7.14299,30261043796
62.6096,15972,3.56265,99,53,68,2331,1000,3.6288,131,7.14299,30361101062
63.7471,15687,6.3197,99,53,68,2325,1000,3.62907,130,7.14103,30461169058
63.7796,15679,6.3197,99,53,68,2325,1000,3.62907,130,7.14103,30561241495
78.0518,12812,6.3197,99,53,68,2325,1000,3.62907,130,7.14103,30661313831
76.8344,13015,6.3197,99,53,68,2325,1000,3.62907,130,7.14103,30761386067
74.1235,13491,6.3197,99,53,68,2325,1000,3.62907,130,7.14103,30861458753
