os,cpu,gpu,ram,kernel,driver,cpuscheduler, , , , ,
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,Radeon RX 6700/6700 XT/6750 XT / 6800M/6850M XT,16297384,6.2.2-arch1-1,4.6 Mesa 22.3.6,schedutil, , , , ,
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
74.2942,13460,4.69716,99,57,68,2410,1000,2.92221,144,6.91236,24141381235
60.1034,16638,4.69716,99,57,68,2410,1000,2.92221,144,6.91236,24241459316
63.4196,15768,4.69716,99,57,68,2410,1000,2.92221,144,6.91236,24341537217
56.9573,17557,4.69716,99,57,68,2410,1000,2.92221,144,6.91236,24441610638
51.6529,19360,4.69716,99,57,68,2410,1000,2.92221,144,6.91236,24541689129
63.6862,15702,5.23039,99,57,68,2414,1000,2.92221,148,6.9167,24641766480
58.3737,17131,5.23039,99,57,68,2414,1000,2.92221,148,6.9167,24741839661
60.1178,16634,5.23039,99,57,68,2414,1000,2.92221,148,6.9167,24841902782
68.0596,14693,5.23039,99,57,68,2414,1000,2.92221,148,6.9167,24941966962
64.6705,15463,5.23039,99,57,68,2414,1000,2.92221,148,6.9167,25042029493
73.2815,13646,5.25657,99,56,68,2412,1000,2.92221,148,6.91681,25142091584
67.1051,14902,5.25657,99,56,68,2412,1000,2.92221,148,6.91681,25242153365
65.475,15273,5.25657,99,56,68,2412,1000,2.92221,148,6.91681,25342214846
68.0457,14696,5.25657,99,56,68,2412,1000,2.92221,148,6.91681,25442276177
69.6718,14353,5.25657,99,56,68,2412,1000,2.92221,148,6.91681,25542337848
70.9673,14091,4.68557,99,55,68,2405,1000,2.92416,147,6.91306,25642398779
80.1411,12478,4.68557,99,55,68,2405,1000,2.92416,147,6.91306,25742459730
58.0013,17241,4.68557,99,55,68,2405,1000,2.92416,147,6.91306,25842521921
72.4165,13809,4.68557,99,55,68,2405,1000,2.92416,147,6.91306,25942584222
74.5879,13407,4.68557,99,55,68,2405,1000,2.92416,147,6.91306,26042652363
72.3641,13819,5.90406,99,54,68,2406,1000,2.92416,143,6.91313,26142714553
